"stat_name","beta","sd"
"goals",2.55177513475377,2.25607589776369
"behinds",1.85859661054786,1.50811150115664
"shots_at_goal",2.91056622468662,4.39565599792477
"score_involvements",3.0420890123271,13.2756454736428
"goal_assists",1.57897452281699,1.30587152139624
"kicks",0.823264824661716,27.6758240168959
"handballs",0.155379856527993,22.2899884963791
"disposals",0.455897438401792,46.1002768794302
"marks",0.516864841773328,12.2675043746487
"contested_possessions",1.10016570883857,17.5159623431474
"uncontested_possessions",0.517151937197514,30.2257686453993
"contested_marks",0.601395328494953,1.94834857333773
"ground_ball_gets",1.7261671678303,11.9446169936969
"clearances",0.0679974798488072,6.32685786838646
"inside50s",2.09425277836211,7.18897097732091
"marks_inside50",1.86454775654628,2.32856466743326
"rebound50s",-0.127038993209107,5.88594005589405
"metres_gained",1.75621593935114,798.117688875755
"tackles",2.46665117492969,8.40541515578976
"spoils",1.47842627762236,5.32849260039933
"intercepts",2.53698367904269,9.51098052441011
"one_percenters",2.29945650711508,7.29450648197247
"pressure_acts",-0.46196986367823,36.9859543721183
"hitouts",0.63987648330615,13.970540554323
"hitouts_to_advantage",-0.257574121840069,4.28025718640166
"frees_for",-0.142519431572816,2.63362745750523
"frees_against",-0.527581486858307,2.7055840959231
"clangers",-0.717942573666399,7.28507278369543
"turnovers",-0.871615540980027,8.49371881232511
"def_half_pressure_acts",-1.70461642239204,18.5802844592143
"centre_clearances",-1.22630354241287,2.42559110545028
"stoppage_clearances",0.668278590033731,4.28785341762223
"effective_kicks",1.24347683407769,19.0592610371259
"effective_disposals",0.573705931687267,35.1479674008902
"intercept_marks",2.2579463378821,2.6780175439138
"f50_ground_ball_gets",2.02540724334575,2.72530301490639
"score_launches",2.345019129315,3.36744715686444
"marks_on_lead",-1.27932824509058,1.62451900510688
"tackles_inside50",0.947724331660539,1.91501938696851
"contest_def_one_on_ones",0.0253435933357919,3.86394880068695
"contest_off_one_on_ones",-0.734653007425936,4.06656278412508
"contest_off_wins",0.254373609861208,1.17823147197579
"contest_def_losses",-0.0637690505215506,0.977915907371636
"disposal_efficiency",0.496038223210168,0.505983323888943
"goal_accuracy",0.00343054148850255,0.364889748509906
"contested_poss_rate",-0.308348447442952,0.408696043179389
"hitout_win_pct",-0.718228181322574,0.786297605416854
"kick_efficiency",2.04000731050668,0.407558124597781
